student_id,attendance_percentage,quiz_score_avg,assignment_score_avg,midterm_score,historical_gpa,study_hours_per_week,participation_score,subject_difficulty_score,semester_number,final_score,pass_fail
bc2244f5-7400-4f14-abe0-66555e4640db,69.28,53.02,58.36,71.21,2.65,16.8,80.63,0.7889999999999999,1,60.18,1
226d26f0-0888-4d2a-8466-c1b8803e741a,73.11,76.43,56.08,64.83,2.62,21.2,87.04,0.43200000000000005,3,70.46,1
3c7ce365-fa1e-4296-bb22-01b713d0719e,98.82,77.46,72.07,84.83,3.53,24.9,67.18,0.101,6,77.81,1
5f30c219-463e-4085-b1a6-6673211e6669,70.88,70.05,63.97,73.31,3.67,26.9,92.08,0.11000000000000001,6,67.81,1
ead4afc0-3179-4e20-b0ec-89d150cf8f6a,87.26,73.04,85.47,78.76,3.25,29.6,74.89,0.659,5,76.5,1
ccc9ba2d-fe5f-406a-ab5f-f67dc4debc84,72.8,79.06,67.71,64.26,3.05,29.9,71.98,0.7150000000000001,6,70.15,1
52a7ccd9-0928-4131-84e7-796dfcd2fe20,75.76,68.72,68.12,73.37,2.46,22.2,87.73,0.733,1,66.31,1
a4f439da-27c5-4290-bc50-1c6215d50256,84.46,52.48,48.9,46.41,2.74,20.3,88.91,0.72,1,53.44,0
e6e5556c-5559-4a31-9f03-a1520f36c3af,79.44,83.14,77.66,85.5,3.46,33.2,74.98,0.122,3,79.91,1
b3955b75-7ae2-4a3c-ac93-3eda88df5d27,73.96,59.63,53.12,56.07,2.96,21.6,68.12,0.16999999999999998,1,60.58,1
f522a1d5-0b33-4baf-95b1-921809842b30,75.73,54.34,54.37,47.37,2.11,14.9,76.04,0.182,4,54.48,0
b33dabe1-a14b-4680-b362-e62f9e7b0a24,67.85,63.4,67.16,54.45,3.36,19.2,86.5,0.189,8,59.36,0
62d2aa8d-d893-47ff-a86d-a304757625b5,89.9,68.85,82.66,81.61,3.84,19.2,77.72,0.6809999999999999,1,77.55,1
764e30d5-42ef-4498-9c0a-1735abd9ec3b,85.41,86.02,76.71,79.86,3.55,25.9,67.1,0.304,4,80.1,1
2769eeaf-1a22-45b5-9cfb-2e1f9954e319,96.96,72.31,64.46,74.09,2.93,26.3,82.61,0.282,8,74.9,1
e76aba7a-24b0-45a5-b3e4-3bae38f41ea0,93.01,57.93,60.59,68.51,3.0,28.5,73.48,0.641,6,63.42,1
e57ff4dd-0ca4-482c-af6d-394b0f387b46,89.1,56.95,53.02,56.38,2.46,14.1,71.04,0.757,6,52.74,0
2dc617f9-d19d-41f5-98b3-e0c76ab844bc,79.32,57.24,56.72,53.7,2.58,23.9,88.79,0.358,8,62.08,1
d1616a6f-613e-4e83-9b57-f2c10696bb0f,88.84,47.37,44.86,46.3,2.36,20.4,78.6,0.426,7,55.77,0
402b41a8-3b8b-47b3-bd83-a151072acd4e,97.05,55.57,55.7,51.02,2.78,24.3,89.01,0.625,8,62.88,1
90463a96-8c0f-46e2-9712-e78c2fca9379,75.2,62.82,60.01,69.4,2.73,25.2,82.14,0.129,8,63.63,1
eaa0a4f1-c389-4ca0-92b7-6506048eb1b4,75.0,57.04,55.52,64.73,2.76,19.3,90.02,0.471,2,58.13,0
e1c79fea-adf7-4c98-b346-44f6d345add3,90.96,90.1,82.89,92.55,4.0,34.4,85.06,0.378,2,86.2,1
1efac9b4-7764-454d-8b1b-04073e0350a2,83.52,59.48,54.0,65.04,2.78,21.1,76.6,0.11100000000000002,4,57.64,0
d73ea7c2-b999-4443-a00f-303c692246f0,88.2,68.23,62.64,63.86,2.92,28.2,92.55,0.18,3,70.6,1
df072119-9741-4f68-87b3-d94a2a0f5be3,77.8,79.03,77.69,75.56,2.97,23.1,94.75,0.20800000000000002,8,74.34,1
6d5b7a02-6b48-40cd-9c39-15f3326c20bf,66.58,58.34,51.2,57.01,2.43,24.7,78.67,0.9189999999999999,6,55.69,0
26d2be48-53a1-46a3-ba70-0de2af4e154e,83.66,69.4,66.08,65.53,3.06,19.2,69.21,0.726,2,58.06,0
dd1cb9a7-b2fb-4793-a452-2d3a6cfa8509,94.99,73.65,77.35,82.23,3.03,22.1,70.37,0.11699999999999999,8,79.14,1
313e4ef7-e9d1-46a2-a389-31d446848161,73.86,64.68,57.61,48.85,3.39,24.6,70.88,0.44000000000000006,1,61.09,1
62ba234c-8e92-4989-8c9d-18c87600197f,74.84,43.07,40.47,40.29,2.0,16.8,79.84,0.597,3,49.66,0
accc11f4-95c8-4a2b-9b6d-2a7467a02904,69.24,74.73,70.26,77.12,3.58,26.1,78.49,0.735,6,68.07,1
cad04f0c-68d0-4b69-92a5-9c43e911d252,83.36,65.57,68.46,63.59,2.99,21.4,79.34,0.13,1,61.78,1
78ebe66f-e7c9-4ab6-9242-e4ad718183e9,97.88,64.16,59.55,51.05,2.15,22.0,86.31,0.254,3,66.84,1
72a77acb-17a8-4de2-b24f-0199e022e5a2,86.86,55.38,48.73,48.76,2.57,24.0,88.64,0.307,3,65.46,1
b41afb30-f31c-4f9e-aee1-e0a01a0caa60,88.26,55.26,46.3,54.99,2.72,28.2,80.65,0.745,3,61.17,1
29cd2691-5f5f-4ed5-b76a-9848d3765994,66.94,63.47,60.63,67.5,2.49,25.6,73.79,0.403,4,59.84,0
58563ee3-9805-4b64-9c0e-46a6818aaf2a,84.18,54.68,57.49,48.78,2.3,24.8,70.89,0.554,8,55.86,0
b0ca69d8-c560-4c18-b376-1c7fd398aeae,86.57,68.65,61.9,59.84,3.0,16.5,66.52,0.507,5,67.12,1
b28cec91-8a19-470b-ab74-2a613de71dfb,99.88,79.1,69.55,71.4,2.66,22.2,88.06,0.7190000000000001,8,72.56,1
82e89b55-a9b0-4cc6-bbb8-9989de39893f,75.47,63.74,63.92,61.31,2.88,22.6,76.4,0.6559999999999999,2,62.56,1
a95a347f-5a5f-4900-af78-232321be7416,74.18,54.06,46.74,41.02,2.22,18.0,73.32,0.544,3,50.1,0
8cbdfa56-955f-4f16-821a-6020625e1a3d,70.19,59.54,70.03,68.66,2.86,28.8,74.06,0.743,2,62.34,1
90974da0-1be1-4033-b094-4381eea7f149,90.92,68.03,67.26,58.84,2.73,17.7,67.4,0.922,4,64.22,1
60836f80-cbd4-4288-88f4-6fa64c384ad9,65.97,57.97,68.37,66.17,3.14,23.9,80.04,0.327,8,62.82,1
f39a5d9e-88ca-4d4e-ae12-f18b266ec9dd,86.85,72.97,71.01,60.86,3.2,22.3,75.49,0.23700000000000002,1,68.89,1
4cc8255e-f719-41a5-89e4-c5438e88d00b,80.25,65.45,59.08,58.39,2.62,20.0,60.69,0.779,5,61.16,1
fc3753a7-7b05-494b-b815-cac03f629911,90.2,80.16,72.89,59.44,3.13,29.0,84.67,0.625,3,68.27,1
3c06ab1c-a80f-455e-b4e2-359ef1712509,81.79,41.75,48.78,37.15,2.51,21.1,94.97,0.717,6,57.8,0
4be706a5-7695-4488-83d5-b1609b01755e,77.13,61.33,69.7,66.43,2.82,18.0,86.8,0.24,7,70.32,1
81d9fc21-32a7-4b0b-ab04-45604b0cc5a2,65.0,63.35,60.1,62.53,3.15,17.8,82.98,0.33999999999999997,2,63.48,1
a76ce44e-074d-4b4d-8dfb-2f477f5ef760,77.19,59.27,57.95,55.45,2.89,21.1,82.25,0.577,1,62.55,1
3eec164a-0101-474d-b9f0-b0767347e99f,96.56,66.81,63.85,65.53,2.46,27.0,73.45,0.44400000000000006,5,73.39,1
c6caa97f-f67a-4e65-8084-b0d6d6340d6f,84.6,69.51,58.29,63.67,2.35,20.3,69.56,0.899,6,59.65,0
c25b60d1-5e67-4254-9ad8-24350518b35a,70.3,69.34,62.34,68.84,3.18,22.2,64.75,0.343,7,57.99,0
dd5c8d28-932d-4cb0-9e9c-ab0e7057b824,70.66,62.47,69.38,59.56,3.2,18.3,87.26,0.616,6,62.96,1
e3490d85-7ee5-486c-a2e9-4bf4d2c6890f,95.04,64.14,63.63,61.76,2.49,24.1,78.5,0.11200000000000002,1,65.32,1
04ba953d-e967-4c50-b765-d64be57f1d1a,72.46,58.1,45.57,60.45,2.73,19.6,89.88,0.734,5,60.53,1
53b2d326-0d1f-4bda-8c3d-8c7d16845709,85.21,69.94,74.81,74.84,2.98,22.9,69.5,0.188,8,76.21,1
7377a3f9-83c8-43c7-9e18-94c91212f1e5,95.98,62.95,69.37,70.59,3.59,27.4,76.17,0.631,1,75.02,1
e3051f3c-a2eb-4011-a8f6-95819b743962,94.76,53.64,60.31,65.3,2.88,27.7,64.43,0.99,5,63.08,1
94f8bf0f-1d24-4faa-8be1-492ad4a3559c,66.45,72.97,81.32,77.17,3.69,19.4,91.06,0.751,2,71.45,1
fb27a5a0-f68e-41c5-b698-b4310941c3f2,90.79,67.38,71.31,73.62,3.75,26.5,87.49,0.38,8,75.84,1
1ab2d50d-7050-4eb3-a0dc-1afea049caa5,76.5,56.39,56.98,67.21,3.02,23.0,86.32,0.492,3,59.38,0
fc8bfd6e-9235-4116-b825-295c9868ffb0,95.18,52.06,55.9,52.12,2.93,16.6,70.1,0.782,2,56.94,0
82b6d85b-1fcb-4bbd-82a4-c4e3564faa52,88.21,55.56,50.36,58.89,2.0,25.7,80.72,0.305,8,63.25,1
6597968f-e9af-4bff-9b5c-03c3ab56b97f,82.77,69.91,74.89,76.8,3.09,23.7,87.46,0.649,2,72.38,1
0abc97cb-5483-4343-9663-633f2ec8d98e,86.52,52.08,63.79,56.8,3.03,17.1,68.66,0.327,5,58.46,0
0eefbe8a-3075-4fa5-9fbb-49db51eddaef,82.61,41.74,35.681250000000006,38.06,2.0,19.5,83.35,0.21800000000000003,1,52.98,0
326c4a3f-427f-4643-867b-98bbd4668172,66.08,76.59,73.4,79.95,3.11,28.2,88.62,0.409,3,74.11,1
57625471-9f22-4e53-a3ef-9e9b2b5e80f5,94.33,63.29,65.92,59.29,3.01,22.3,72.82,0.5469999999999999,6,67.16,1
e00fb6dd-0a82-4d05-9bcd-e6ae746881d6,88.21,70.86,74.73,62.54,2.76,22.9,86.14,0.429,7,71.55,1
92b9dc87-dc90-4d0a-b398-a1c4426da9b4,92.74,64.55,71.88,69.17,2.51,27.5,78.26,0.778,8,75.68,1
23192dec-ed03-44e1-8e26-d30627e8dcfd,79.12,75.07,69.58,68.98,3.36,21.6,65.32,0.321,2,71.64,1
4013749f-9e2d-4d7f-860e-e9925f1d4c5a,88.55,61.42,68.08,66.37,2.65,27.9,77.82,0.32799999999999996,6,72.41,1
3aa5ec16-860b-4fbc-9751-a8d04cc6f66f,69.13,56.61,56.11,55.76,2.34,21.5,81.04,0.833,3,54.54,0
1cb90fac-a184-44ed-9a89-2a00a9d45e90,82.63,74.78,69.12,68.53,3.4,18.8,93.53,0.28300000000000003,4,78.79,1
ff7e232d-e501-4a81-95b5-8b1048759f6f,75.12,77.7,69.24,67.64,3.0,19.6,66.05,0.225,3,69.29,1
39ef38dc-d7e2-4d3a-9a9b-651a0efa6a2f,84.48,75.46,80.78,82.13,3.36,29.4,82.85,0.9949999999999999,6,79.95,1
cf0a089b-cdd2-496b-b27c-c0106ba74f63,69.34,80.39,71.07,62.97,2.96,23.5,76.09,0.355,4,72.63,1
1b869806-3ad1-46a0-8ebe-a06f09596257,87.44,63.66,62.1,66.68,2.94,22.3,71.49,0.617,2,61.54,1
e7d1fd28-5d66-4317-abc1-e298942b4ec5,98.35,62.37,64.47,59.86,2.7,23.3,73.02,0.732,2,66.61,1
68cbf1e4-2953-4741-b420-eb228adacab2,71.35,58.54,62.48,55.61,2.67,15.6,82.44,0.45099999999999996,4,56.1,0
5b627521-9e23-4ebe-a64c-0812152f622c,80.34,64.73,57.0,61.34,2.22,15.7,69.56,0.634,3,62.63,1
cfa11d17-583e-414f-82ec-dc15b697ab1d,71.4,53.61,51.78,46.35,2.27,18.9,78.58,0.312,6,54.42,0
4e5f247a-3404-4a2b-8785-84447fd7927b,73.99,60.62,72.94,66.04,3.47,19.8,90.31,0.9259999999999999,3,67.44,1
4e4600c6-e84e-48cc-afde-ee1558b63310,68.45,63.94,62.22,56.37,3.17,24.9,74.91,0.745,2,59.72,0
6b2f831c-b7b6-4ca0-9e2e-e509b8a24354,97.07,60.07,68.19,70.09,3.05,24.7,78.39,0.9279999999999999,2,72.75,1
2bbecfd4-1343-49a0-a85a-d245bb74ed8c,85.45,61.75,57.66,54.0,2.0,19.1,87.56,0.751,4,63.48,1
4d623689-2c90-487c-a76d-2d30a63bef8c,82.95,65.23,64.53,67.2,2.62,18.9,70.22,0.185,1,66.95,1
424a3be7-dffd-43e2-8736-ff9dccf8f070,86.03,51.21,50.92,44.14,2.65,25.9,69.58,0.231,2,55.57,0
a279f661-1a4a-4dde-ae08-299739a79570,81.67,68.71,60.06,64.87,2.4,26.5,73.53,0.199,4,63.91,1
74935e2b-4a37-46b4-8676-f5fd17f28fbf,98.72,67.93,75.01,70.21,3.7,31.2,81.19,0.762,8,69.89,1
06a84912-539c-43b5-b855-de36633526b8,98.91,74.37,74.31,70.6,2.94,25.7,81.23,0.829,8,71.95,1
e9045f10-ecf9-4eb3-8163-7f04ad4fc02a,77.64,70.56,68.55,67.11,3.41,30.0,76.83,0.414,1,73.63,1
096c645b-cc8e-47e2-b27a-55546c67d921,68.53,79.17,80.31,81.46,3.36,30.2,72.64,0.909,8,76.77,1
f4fff155-b55b-474d-84da-8841a6641b7c,97.89,63.59,67.43,43.89,2.7,24.4,67.69,0.223,2,64.87,1
37a15a0a-6eb0-4787-9384-b9ef75a2c797,88.11,59.73,63.59,62.0,3.13,24.3,58.97,0.263,5,66.59,1
81bb187a-8d8f-44f8-a266-e4928a16d709,66.83,65.3,68.77,74.44,3.41,23.9,89.92,0.72,3,66.44,1
5970f4c8-79b5-4527-9e6b-74b3f4cd46dd,88.71,57.08,57.38,63.57,2.39,20.6,83.22,0.79,8,60.58,1
b5fbb4f0-15d1-49bd-a52a-9c6f4fd4f5b3,69.96,54.42,65.98,78.31,2.88,18.6,81.15,0.12,4,69.64,1
a614f069-3f20-4186-a47b-24ed32824de1,85.04,68.26,56.6,63.52,2.67,20.8,76.77,0.631,2,64.53,1
94dbdb64-2af1-4bf1-9db2-73ccb0e6c43f,68.45,56.63,58.04,55.69,2.3,21.4,88.37,0.874,7,50.12,0
87f34185-911e-4430-868e-8ff122cbe8a1,76.14,74.88,70.44,66.62,3.27,25.4,76.85,0.9390000000000001,3,61.13,1
526054f4-dc58-493c-abc5-bc2cd8a9126b,98.73,69.81,72.05,70.81,2.89,26.7,82.27,0.5429999999999999,4,79.37,1
272a8608-bbe2-40cc-8ecf-a02d6dece9cb,68.23,74.49,82.87,76.61,3.69,23.7,85.96,0.9039999999999999,1,77.35,1
48f101d9-e589-49a7-938f-05dda6e900b2,99.14,74.1,66.13,63.38,2.71,18.7,83.21,0.135,3,69.43,1
feaa121c-6d07-49aa-a333-1eb22881d163,92.69,54.17,57.54,48.31,3.11,16.5,69.73,0.16299999999999998,1,54.0,0
63248ab9-de8c-4c37-86fe-b9121197b5c0,89.69,67.96,61.63,67.06,2.61,20.3,80.04,0.264,8,66.47,1
0f7e14be-6e94-4e59-951c-1c37284a64f4,76.45,44.92,47.72,44.48,2.32,18.2,95.72,0.5469999999999999,2,49.72,0
17d81ebe-0447-4b78-ba5f-998ef0ee38f5,72.95,67.15,71.56,68.19,3.36,17.9,78.52,0.379,2,68.51,1
944c3bba-2f5c-4330-b2e9-5d31352c82e7,74.7,80.49,79.02,74.12,3.19,32.3,86.91,0.568,6,77.31,1
84ef4c7c-7786-4fbb-8024-d0ee7c19c51d,66.35,52.79,48.07,51.78,2.7,14.8,75.88,0.42400000000000004,7,47.79,0
62b6ee66-b8ac-4bdc-ab20-8c96c84d8db3,80.57,75.68,73.37,64.58,3.16,24.4,96.15,0.303,8,77.08,1
f6f6d9d9-df5d-495b-898f-bf5ec4c8530f,72.56,88.64,87.27,88.16,3.93,33.3,70.13,0.8099999999999999,6,78.71,1
a94f44cc-7aa4-432f-96b9-41b94c8b7068,65.08,64.0,63.57,73.17,3.16,28.8,96.69,0.151,5,70.65,1
e5eac0bc-f10a-46d6-9545-f30fe8089b9f,68.17,65.6,66.07,54.44,3.16,23.0,85.4,0.8240000000000001,2,65.41,1
14582cd1-52bd-4d38-8a79-108c35748c4f,70.31,75.68,84.89,85.84,4.0,25.0,69.86,0.95,7,68.06,1
707741db-bbd0-4b58-9899-3ef9be587087,79.97,61.19,66.98,67.62,2.63,27.3,84.26,0.152,8,68.92,1
0bc3b089-025f-4b22-a341-7124b7cbcc14,96.42,62.11,63.78,65.58,3.0,17.6,72.78,0.23399999999999999,2,68.96,1
95736707-37e6-4e88-acd2-b18ccafeb21e,99.66,91.71,92.12,91.32,4.0,26.1,75.09,0.133,7,87.97875000000002,1
a57fda4f-cece-4902-9336-04ec7894afad,84.94,58.51,50.41,51.99,2.7,13.8,79.95,0.5660000000000001,1,62.07,1
7c54f6eb-a563-47ea-b726-d80c702450cf,97.21,91.56,92.04,88.31,4.0,22.2,84.35,0.457,4,82.59,1
cd6afbe2-c3b5-43e9-8b39-78c20f751226,70.52,77.93,69.0,69.89,3.59,18.2,70.73,0.175,3,65.93,1
e033a9fe-83fe-4830-84b5-d80a073996bc,73.48,54.45,45.54,62.07,2.46,17.1,95.61,0.967,5,55.54,0
0d8365a9-e0fa-4075-991c-05902a1e9a90,88.61,66.86,59.74,71.21,2.6,26.3,74.9,0.33199999999999996,5,67.28,1
72347459-78fa-4d40-9db0-7a41ab234245,99.87,59.15,60.71,62.77,2.18,16.1,90.8,0.924,6,60.79,1
f62d4145-1a08-49f0-b916-e3ce280e4b9b,66.51,43.02,52.4,41.01,2.56,19.0,67.63,0.29500000000000004,5,56.88,0
449bf385-78ac-456c-8fbb-b56d26417bbd,84.45,82.48,81.73,73.93,3.68,25.1,82.27,0.999,2,73.88,1
6d9d785f-d97d-46e1-b64c-9338f09aaf56,78.25,58.21,63.98,58.92,2.04,18.5,72.95,0.425,5,61.36,1
059554ed-b80d-428f-9522-fbd9c4bd6c25,82.65,63.21,52.29,68.42,3.18,16.4,78.24,0.561,1,59.69,0
fd19a4ed-dd5f-4e9a-861a-fbddf306746e,94.01,60.06,49.05,63.45,3.26,22.6,84.59,0.706,7,68.49,1
b598fe04-e1c8-4cef-b08d-3093e3ac484c,79.82,68.63,66.11,64.04,3.18,19.2,58.80000000000002,0.7769999999999999,7,59.3,0
50dc0286-c2b4-4225-ae13-ddbc63f56a47,66.22,73.15,76.31,75.52,3.3,20.6,71.99,0.196,8,75.45,1
c286c93f-018c-4d91-a892-e965a28ead28,81.75,78.81,80.27,82.07,3.47,23.4,77.47,0.329,2,75.14,1
a2f76233-d53f-4afc-a3f2-0ef0ed453e68,76.67,51.52,44.13,53.21,2.09,22.1,80.25,0.658,2,51.43,0
c4975ba7-9f85-46d5-b4f5-014da271efb2,69.82,56.58,65.59,58.31,2.7,19.7,89.09,0.85,4,60.67,1
a581e857-835a-44bf-b37c-5278c09eb376,65.68,84.23,78.17,75.37,4.0,23.1,75.73,0.593,1,68.99,1
5589f551-1296-4c7b-8656-1a89cbff1a3b,90.79,65.44,67.92,73.1,3.43,21.1,79.68,0.683,5,70.02,1
d32eddcf-d34e-491d-921d-2baa05686590,94.1,51.99,54.35,53.46,2.28,16.3,81.18,0.136,5,62.27,1
994a4ba6-0fec-47d9-a65e-c3f6c610fe34,84.42,58.91,52.15,58.46,2.0,22.3,81.7,0.5660000000000001,6,60.92,1
4adab946-10b9-4223-a165-5c264b7c8a7e,74.23,46.42,54.28,49.0,2.58,18.2,78.23,0.869,2,50.89,0
f6bdeec8-ef78-450b-9930-1059f92ff04a,68.32,71.44,68.6,75.93,2.94,23.0,74.76,0.975,6,65.62,1
9e3242ec-2ff4-40c8-97ae-0d88c8cf2971,78.2,52.34,59.83,47.6,2.25,17.9,75.73,0.837,2,54.78,0
65024a5a-a1d0-4ca4-8a1a-336c0bee1228,67.1,59.53,52.72,42.82,2.0,22.2,75.91,0.256,6,56.88,0
a2160ed9-a8fb-4e73-a79d-85f7df28c905,98.17,63.39,59.18,55.04,3.45,22.0,80.22,0.9560000000000001,1,62.85,1
534c8fd7-1c18-494e-88b5-273b391401b9,82.62,59.56,63.78,56.24,2.49,23.4,77.8,0.9960000000000001,7,59.88,0
06b0eec1-1906-4a50-96ba-b40f37cfcb1a,83.67,80.49,76.87,85.85,3.78,22.9,84.12,0.745,6,77.59,1
56bb0e9e-3ff0-4862-9771-d2f5a857f5c3,90.05,58.23,62.13,53.71,2.32,16.6,84.58,0.44299999999999995,4,56.22,0
2b3373fc-74e8-4dfb-bc40-3cf91ed1d4b2,73.49,59.83,57.94,56.1,2.88,16.2,83.03,0.45899999999999996,5,56.67,0
1352361f-e13d-4541-a7da-80c8044e622c,75.99,67.11,75.21,77.09,3.53,23.1,77.71,0.9869999999999999,6,68.29,1
11efd528-71b6-4fdc-b903-1ea648da488d,84.3,78.57,70.4,73.44,3.14,19.2,82.59,0.817,1,70.74,1
445d4459-9811-42ba-8d55-e161ce4fd1ba,99.23,72.16,66.96,66.61,2.76,25.7,69.55,0.618,5,68.45,1
51267e26-a4ea-4ff5-97c8-9c4392df78a4,71.19,51.55,68.47,50.82,2.44,20.7,84.95,0.897,2,58.32,0
76ea59b3-2a7e-4065-95c4-431dcb756061,67.7,66.64,74.3,66.0,2.77,19.1,71.77,0.23500000000000001,2,69.1,1
7b7f7262-c624-470d-9c77-371c08a55641,97.88,75.12,70.16,56.73,3.59,28.4,83.46,0.16999999999999998,1,77.52,1
462954d2-dfe3-4d37-854d-3ec25ea38f7a,78.04,71.96,71.25,68.11,2.96,24.7,83.43,0.31,5,68.48,1
a2a7f2d1-66b5-471d-8e0d-49307e633699,96.4,66.77,73.35,59.4,2.75,29.8,94.61,0.219,1,76.28,1
f66f53f8-94e1-4672-9a2d-6ffde05a00cf,91.45,67.54,64.84,65.4,2.63,20.4,86.27,0.5820000000000001,7,65.96,1
eb16741a-1a69-4c64-84d5-21a755bb3bf9,87.01,72.18,80.12,75.56,3.39,25.7,72.57,0.635,3,74.35,1
1dd891fb-a6d2-46ad-be5c-49bce23e331e,92.07,57.35,56.86,65.38,2.37,17.8,71.05,0.515,2,62.8,1
cb4903c4-180d-4ab1-93d6-73cad0365f8d,80.38,65.69,68.56,61.19,2.85,18.2,85.9,0.607,3,68.14,1
198f5583-3077-44ea-bd85-d1e8ff9dfe4a,91.81,60.29,59.74,58.03,3.17,27.3,81.18,0.5509999999999999,5,66.43,1
085900e4-32a0-4b53-b901-43e023a7d6a8,68.24,54.65,55.87,60.61,2.59,16.0,84.2,0.367,3,57.27,0
025f31e5-fc29-4875-b35d-7c868159d210,73.3,63.82,68.04,59.37,2.65,24.3,74.73,0.28500000000000003,5,67.08,1
a5d2b13e-7207-42d3-98ab-e151a3d4bc49,98.37,80.1,74.43,74.2,3.41,27.0,90.94,0.8019999999999999,5,79.5,1
bd331125-4718-41ce-843c-3c4424e3ade1,96.04,64.18,57.63,53.93,2.81,15.6,80.34,0.404,2,62.5,1
edfb00b8-48e7-49ec-ad47-fe0b5fa560e9,99.95,66.27,70.31,65.93,2.98,27.2,86.24,0.325,5,71.6,1
d91a2677-c584-428d-ae4f-fefa92eef92a,95.14,73.94,73.55,66.26,3.1,23.8,78.01,0.20099999999999998,6,68.32,1
00d5ab0a-ffd2-49cf-80e4-210a10bcd2eb,73.22,63.33,62.73,60.62,2.49,24.3,79.4,0.625,3,61.05,1
4e0405cf-6df9-4091-946a-edb63f2fb56a,77.51,66.37,62.87,55.9,3.28,20.2,88.98,0.34700000000000003,8,65.97,1
3acf28a6-7499-46ae-8428-2e5f24facd9c,82.35,74.65,75.61,75.69,3.1,27.6,76.14,0.17099999999999999,1,80.98,1
b6fc0dda-e62b-46ae-998d-640062ad2379,71.01,58.65,63.79,79.48,3.21,17.9,69.78,0.348,8,66.54,1
b7829063-0607-4a5e-a86b-bd874703ccb1,89.94,44.68,49.05,49.14,2.12,23.0,80.14,0.179,6,60.74,1
3006f0df-02d8-430f-8be4-964ed175c79d,66.9,57.97,73.18,60.95,2.77,19.9,79.68,0.562,3,59.71,0
7ba8ada7-c07c-4f72-8d67-bf720956dea1,72.17,74.52,64.64,55.63,3.6,16.5,76.8,0.628,8,64.63,1
163dc9e3-49e9-458d-aa75-cbee1d7aae34,93.69,52.0,58.34,67.22,2.82,15.4,81.08,0.458,7,64.66,1
a67955e9-697f-4e4b-8792-a4b8c44a29db,69.13,62.43,65.62,65.59,3.28,19.7,77.24,0.11100000000000002,2,67.97,1
ef199a3b-e1c1-4b4d-a605-9cd90cc3a05f,77.48,81.86,75.03,82.9,3.9,19.7,91.84,0.45,4,75.8,1
8a2205b2-de03-494c-a23c-6cdb4fda46ec,66.0,48.42,45.78,43.62,2.4,15.8,83.14,0.6639999999999999,6,53.21,0
881beedb-82ce-49cf-877a-66fcd9db033b,65.96,74.45,74.56,62.99,3.87,25.1,85.66,0.649,3,70.36,1
c87aca70-9543-43bb-b8b3-7695cb8ce240,80.23,67.45,71.55,77.47,3.69,19.7,79.77,0.688,6,71.79,1
1aa7069c-70a8-4257-a255-05bfa2840015,70.59,46.37,48.62,38.3,2.63,23.6,75.39,0.26,8,49.39,0
6f13e227-2a50-4934-87ac-3df19f77badf,84.53,81.42,80.86,77.39,3.44,22.3,88.99,0.764,8,71.05,1
f8a7449b-c236-4c34-8311-7774095a7190,94.94,75.38,77.56,71.45,3.39,24.0,78.62,0.99,5,72.47,1
8a49cec0-a6c2-4809-9542-fa9b854b9f22,88.59,59.45,63.13,65.52,2.33,19.4,79.96,0.617,3,67.97,1
868c04ec-f6a7-4912-891d-b11f7cc0f95b,99.7,67.82,69.52,66.51,2.75,17.2,77.65,0.42699999999999994,4,68.72,1
eb2b82f9-98dd-4225-985a-438b861764d1,75.38,63.19,75.41,72.58,3.44,29.6,82.92,0.8210000000000001,5,70.53,1
05942666-b12d-4a77-95b7-b80839e06615,66.88,85.47,93.09125,89.82,3.72,31.0,85.05,0.511,6,81.36,1
36fd2182-2fe2-4dec-96e7-401c3c5612ff,94.6,69.45,59.08,64.77,3.13,17.0,91.12,0.356,7,64.73,1
fa882ac6-fd21-4aae-a0fb-ce77f835c4e2,75.24,66.51,59.04,64.29,2.96,19.8,89.8,0.9,7,64.74,1
2ced3044-d34f-446e-a5ca-ae1a8001b5b5,89.18,49.76,51.53,47.68,2.83,24.3,74.36,0.772,4,53.74,0
52237782-f43a-4f7e-9257-764d2ad8be5d,92.49,47.98,48.59,49.81,2.07,16.8,82.84,0.602,3,52.91,0
f38456d3-8c8f-4aac-aff1-d9f9d9f5dce0,84.45,80.25,70.75,72.79,3.36,21.0,75.48,0.65,3,70.87,1
0297b587-6132-4c40-9d8b-7d0e84a55248,70.92,64.39,58.12,62.33,2.45,19.9,81.97,0.9789999999999999,3,62.63,1
88e24da6-3c3a-40fa-8b8f-ef605eaadb49,69.78,53.59,65.57,64.31,3.46,20.0,87.42,0.7190000000000001,2,58.82,0
b633acc1-ed75-4dc9-b707-8e213656cbd3,76.49,47.08,49.72,59.68,2.59,20.1,78.34,0.857,3,50.31,0
cf0a555b-825b-4d6a-922e-f21b7e7933ca,71.53,63.15,67.85,66.24,3.17,16.8,68.88,0.736,2,63.48,1
6ed7623e-3472-4027-a9ca-fc8f38550371,98.68,74.59,66.0,57.54,3.19,24.9,65.61,0.34199999999999997,7,70.37,1
4c3a0a68-7da4-4e0f-b0d4-978d3f3e6e7f,71.12,58.93,62.37,69.45,3.15,24.0,83.45,0.682,4,64.35,1
8b0354ee-4254-4e2a-9a7a-539db7952b82,72.75,56.29,48.86,51.2,2.5,18.4,81.16,0.29,7,54.83,0
