attendance_percentage,midterm_score,historical_gpa,study_hours_per_week,subject_difficulty_score,ca_avg,rule_risk_score,final_score,pass_fail
83.4,69.94,2.68,21.8,0.513,66.24000000000001,0.2578599999999999,68.62,1
65.39,54.07,2.52,20.9,0.352,52.44,0.41891,55.34,0
79.93,56.72,2.57,27.1,0.407,54.675,0.346095,64.84,1
83.59,81.45,3.96,19.9,0.206,80.655,0.1793249999999999,77.43,1
94.94,67.61,2.96,24.4,0.512,67.325,0.215435,67.92,1
72.34,62.33,2.64,27.5,0.441,65.175,0.328125,64.59,1
67.99,58.41,2.79,21.4,0.82,56.34,0.3837900000000001,55.42,0
75.89,41.24,3.07,23.3,0.1,51.335,0.4187149999999999,56.26,0
79.26,74.02,3.27,29.8,0.913,76.41499999999999,0.231655,75.93,1
69.28,71.21,2.65,16.8,0.7889999999999999,55.69,0.34218,60.18,1
73.11,64.83,2.62,21.2,0.432,66.255,0.314305,70.46,1
98.82,84.83,3.53,24.9,0.101,74.76499999999999,0.125935,77.81,1
70.88,73.31,3.67,26.9,0.11,67.00999999999999,0.29552,67.81,1
87.26,78.76,3.25,29.6,0.659,79.255,0.176915,76.5,1
72.8,64.26,3.05,29.9,0.7150000000000001,73.38499999999999,0.295865,70.15,1
75.76,73.37,2.46,22.2,0.733,68.42,0.2715899999999999,66.31,1
84.46,46.41,2.74,20.3,0.72,50.69,0.3708599999999999,53.44,0
79.44,85.5,3.46,33.2,0.122,80.4,0.18454,79.91,1
73.96,56.07,2.96,21.6,0.1699999999999999,56.375,0.366825,60.58,1
75.73,47.37,2.11,14.9,0.182,54.355,0.391905,54.48,0
67.85,54.45,3.36,19.2,0.189,65.28,0.36941,59.36,0
89.9,81.61,3.84,19.2,0.6809999999999999,75.755,0.168305,77.55,1
85.41,79.86,3.55,25.9,0.304,81.365,0.174685,80.1,1
96.96,74.09,2.93,26.3,0.282,68.38499999999999,0.184735,74.9,1
93.01,68.51,3.0,28.5,0.641,59.260000000000005,0.2446499999999999,63.42,1
89.1,56.38,2.46,14.1,0.757,54.985,0.309505,52.74,0
79.32,53.7,2.58,23.9,0.358,56.98,0.35068,62.08,1
88.84,46.3,2.36,20.4,0.426,46.115,0.3673949999999999,55.77,0
97.05,51.02,2.78,24.3,0.625,55.635000000000005,0.291835,62.88,1
75.2,69.4,2.73,25.2,0.129,61.415,0.306755,63.63,1
75.0,64.73,2.76,19.3,0.471,56.28,0.3369699999999999,58.13,0
90.96,92.55,4.0,34.4,0.378,86.495,0.099025,86.2,1
83.52,65.04,2.78,21.1,0.111,56.74,0.30058,57.64,0
88.2,63.86,2.92,28.2,0.18,65.435,0.259315,70.6,1
77.8,75.56,2.97,23.1,0.208,78.36,0.22704,74.34,1
66.58,57.01,2.43,24.7,0.919,54.77,0.39834,55.69,0
83.66,65.53,3.06,19.2,0.726,67.74000000000001,0.26555,58.06,0
94.99,82.23,3.03,22.1,0.1169999999999999,75.5,0.14685,79.14,1
73.86,48.85,3.39,24.6,0.44,61.145,0.3745749999999999,61.09,1
74.84,40.29,2.0,16.8,0.597,41.77,0.45446,49.66,0
69.24,77.12,3.58,26.1,0.735,72.495,0.2741949999999999,68.07,1
83.36,63.59,2.99,21.4,0.13,67.01499999999999,0.274745,61.78,1
97.88,51.05,2.15,22.0,0.254,61.855,0.269765,66.84,1
86.86,48.76,2.57,24.0,0.307,52.055,0.3501149999999999,65.46,1
88.26,54.99,2.72,28.2,0.745,50.78,0.3296499999999999,61.17,1
66.94,67.5,2.49,25.6,0.403,62.05,0.34359,59.84,0
84.18,48.78,2.3,24.8,0.554,56.085,0.3486849999999999,55.86,0
86.57,59.84,3.0,16.5,0.507,65.275,0.278375,67.12,1
99.88,71.4,2.66,22.2,0.7190000000000001,74.32499999999999,0.163305,72.56,1
75.47,61.31,2.88,22.6,0.6559999999999999,63.83,0.3227,62.56,1
74.18,41.02,2.22,18.0,0.544,50.400000000000006,0.4290199999999999,50.1,0
70.19,68.66,2.86,28.8,0.743,64.785,0.318905,62.34,1
90.92,58.84,2.73,17.7,0.922,67.64500000000001,0.2568649999999999,64.22,1
65.97,66.17,3.14,23.9,0.327,63.17,0.3481,62.82,1
86.85,60.86,3.2,22.3,0.237,71.99000000000001,0.25405,68.89,1
80.25,58.39,2.62,20.0,0.779,62.265,0.3170349999999999,61.16,1
90.2,59.44,3.13,29.0,0.625,76.525,0.2313049999999999,68.27,1
81.79,37.15,2.51,21.1,0.717,45.265,0.425595,57.8,0
77.13,66.43,2.82,18.0,0.24,65.515,0.295645,70.32,1
65.0,62.53,3.15,17.8,0.3399999999999999,61.725,0.367235,63.48,1
77.19,55.45,2.89,21.1,0.577,58.61,0.34906,62.55,1
96.56,65.53,2.46,27.0,0.444,65.33,0.22118,73.39,1
84.6,63.67,2.35,20.3,0.899,63.900000000000006,0.27889,59.65,0
70.3,68.84,3.18,22.2,0.343,65.84,0.31476,57.99,0
70.66,59.56,3.2,18.3,0.616,65.925,0.340905,62.96,1
95.04,61.76,2.49,24.1,0.112,63.885000000000005,0.2429049999999999,65.32,1
72.46,60.45,2.73,19.6,0.734,51.835,0.373305,60.53,1
85.21,74.84,2.98,22.9,0.188,72.375,0.217515,76.21,1
95.98,70.59,3.59,27.4,0.631,66.16,0.2058299999999999,75.02,1
94.76,65.3,2.88,27.7,0.99,56.975,0.254135,63.08,1
66.45,77.17,3.69,19.4,0.751,77.145,0.271255,71.45,1
90.79,73.62,3.75,26.5,0.38,69.345,0.2079449999999999,75.84,1
76.5,67.21,3.02,23.0,0.492,56.685,0.322315,59.38,0
95.18,52.12,2.93,16.6,0.782,53.98,0.3009799999999999,56.94,0
88.21,58.89,2.0,25.7,0.305,52.96,0.31161,63.25,1
82.77,76.8,3.09,23.7,0.649,72.4,0.22132,72.38,1
86.52,56.8,3.03,17.1,0.327,57.935,0.309715,58.46,0
82.61,38.06,2.0,19.5,0.218,38.71062500000001,0.4392481249999999,52.98,0
66.08,79.95,3.11,28.2,0.409,74.995,0.270845,74.11,1
94.33,59.29,3.01,22.3,0.5469999999999999,64.605,0.2509949999999999,67.16,1
88.21,62.54,2.76,22.9,0.429,72.795,0.241155,71.55,1
92.74,69.17,2.51,27.5,0.778,68.215,0.2168849999999999,75.68,1
79.12,68.98,3.36,21.6,0.321,72.32499999999999,0.259605,71.64,1
88.55,66.37,2.65,27.9,0.3279999999999999,64.75,0.25244,72.41,1
69.13,55.76,2.34,21.5,0.833,56.36,0.38712,54.54,0
82.63,68.53,3.4,18.8,0.283,71.95,0.24804,78.79,1
75.12,67.64,3.0,19.6,0.225,73.47,0.27619,69.29,1
84.48,82.13,3.36,29.4,0.995,78.12,0.18133,79.95,1
69.34,62.97,2.96,23.5,0.355,75.72999999999999,0.30654,72.63,1
87.44,66.68,2.94,22.3,0.617,62.88,0.26156,61.54,1
98.35,59.86,2.7,23.3,0.732,63.42,0.23676,66.61,1
71.35,55.61,2.67,15.6,0.4509999999999999,60.51,0.36624,56.1,0
80.34,61.34,2.22,15.7,0.634,60.865,0.312025,62.63,1
71.4,46.35,2.27,18.9,0.312,52.695,0.4172649999999999,54.42,0
73.99,66.04,3.47,19.8,0.926,66.78,0.30558,67.44,1
68.45,56.37,3.17,24.9,0.745,63.08,0.3678499999999999,59.72,0
97.07,70.09,3.05,24.7,0.928,64.13,0.20906,72.75,1
85.45,54.0,2.0,19.1,0.751,59.705,0.317085,63.48,1
82.95,67.2,2.62,18.9,0.185,64.88,0.27196,66.95,1
86.03,44.14,2.65,25.9,0.231,51.065,0.370265,55.57,0
81.67,64.87,2.4,26.5,0.199,64.38499999999999,0.285555,63.91,1
98.72,70.21,3.7,31.2,0.762,71.47,0.18008,69.89,1
98.91,70.6,2.94,25.7,0.829,74.34,0.16954,71.95,1
77.64,67.11,3.41,30.0,0.414,69.555,0.279445,73.63,1
68.53,81.46,3.36,30.2,0.909,79.74000000000001,0.2422799999999999,76.77,1
97.89,43.89,2.7,24.4,0.223,65.51,0.2802399999999999,64.87,1
88.11,62.0,3.13,24.3,0.263,61.66,0.27658,66.59,1
66.83,74.44,3.41,23.9,0.72,67.035,0.308255,66.44,1
88.71,63.57,2.39,20.6,0.79,57.23,0.28276,60.58,1
69.96,78.31,2.88,18.6,0.12,60.2,0.30463,69.64,1
85.04,63.52,2.67,20.8,0.631,62.43000000000001,0.2819899999999999,64.53,1
68.45,55.69,2.3,21.4,0.874,57.335,0.387125,50.12,0
76.14,66.62,3.27,25.4,0.939,72.66,0.2775999999999999,61.13,1
98.73,70.81,2.89,26.7,0.5429999999999999,70.93,0.1798599999999999,79.37,1
68.23,76.61,3.69,23.7,0.904,78.68,0.2612099999999999,77.35,1
99.14,63.38,2.71,18.7,0.135,70.115,0.2029549999999999,69.43,1
92.69,48.31,3.11,16.5,0.1629999999999999,55.855,0.316745,54.0,0
89.69,67.06,2.61,20.3,0.264,64.795,0.245675,66.47,1
76.45,44.48,2.32,18.2,0.5469999999999999,46.32,0.4218,49.72,0
72.95,68.19,3.36,17.9,0.379,69.355,0.295565,68.51,1
74.7,74.12,3.19,32.3,0.568,79.755,0.2395749999999999,77.31,1
66.35,51.78,2.7,14.8,0.424,50.43,0.42797,47.79,0
80.57,64.58,3.16,24.4,0.303,74.525,0.260405,77.08,1
72.56,88.16,3.93,33.3,0.8099999999999999,87.955,0.181415,78.71,1
65.08,73.17,3.16,28.8,0.151,63.785,0.328815,70.65,1
68.17,54.44,3.16,23.0,0.8240000000000001,65.835,0.366495,65.41,1
70.31,85.84,4.0,25.0,0.95,80.285,0.220385,68.06,1
79.97,67.62,2.63,27.3,0.152,64.08500000000001,0.2850049999999999,68.92,1
96.42,65.58,3.0,17.6,0.2339999999999999,62.945,0.228745,68.96,1
99.66,91.32,4.0,26.1,0.133,91.915,0.051655,87.97875000000002,1
84.94,51.99,2.7,13.8,0.5660000000000001,54.46,0.3408899999999999,62.07,1
97.21,88.31,4.0,22.2,0.457,91.8,0.0708299999999999,82.59,1
70.52,69.89,3.59,18.2,0.175,73.465,0.2878549999999999,65.93,1
73.48,62.07,2.46,17.1,0.967,49.995000000000005,0.3698849999999999,55.54,0
88.61,71.21,2.6,26.3,0.3319999999999999,63.3,0.24203,67.28,1
99.87,62.77,2.18,16.1,0.924,59.93,0.2324199999999999,60.79,1
66.51,41.01,2.56,19.0,0.295,47.71,0.4678,56.88,0
84.45,73.93,3.68,25.1,0.999,82.105,0.1940949999999999,73.88,1
78.25,58.92,2.04,18.5,0.425,61.095,0.326955,61.36,1
82.65,68.42,3.18,16.4,0.561,57.75,0.2908899999999999,59.69,0
94.01,63.45,3.26,22.6,0.706,54.555,0.2699449999999999,68.49,1
79.82,64.04,3.18,19.2,0.7769999999999999,67.37,0.28649,59.3,0
66.22,75.52,3.3,20.6,0.196,74.73,0.28437,75.45,1
81.75,82.07,3.47,23.4,0.329,79.53999999999999,0.18817,75.14,1
76.67,53.21,2.09,22.1,0.658,47.825,0.390215,51.43,0
69.82,58.31,2.7,19.7,0.85,61.085,0.362535,60.67,1
65.68,75.37,4.0,23.1,0.593,81.2,0.2675699999999999,68.99,1
90.79,73.1,3.43,21.1,0.683,66.68,0.2174999999999999,70.02,1
94.1,53.46,2.28,16.3,0.136,53.17,0.30371,62.27,1
84.42,58.46,2.0,22.3,0.5660000000000001,55.53,0.3203499999999999,60.92,1
74.23,49.0,2.58,18.2,0.869,50.35,0.40503,50.89,0
68.32,75.93,2.94,23.0,0.975,70.02,0.28887,65.62,1
78.2,47.6,2.25,17.9,0.837,56.085,0.376145,54.78,0
67.1,42.82,2.0,22.2,0.256,56.125,0.434765,56.88,0
98.17,55.04,3.45,22.0,0.956,61.285,0.258345,62.85,1
82.62,56.24,2.49,23.4,0.996,61.67,0.3157899999999999,59.88,0
83.67,85.85,3.78,22.9,0.745,78.68,0.17173,77.59,1
90.05,53.71,2.32,16.6,0.4429999999999999,60.18,0.29813,56.22,0
73.49,56.1,2.88,16.2,0.4589999999999999,58.885,0.361085,56.67,0
75.99,77.09,3.53,23.1,0.987,71.16,0.25129,68.29,1
84.3,73.44,3.14,19.2,0.817,74.485,0.219025,70.74,1
99.23,66.61,2.76,25.7,0.618,69.56,0.1945699999999999,68.45,1
71.19,50.82,2.44,20.7,0.897,60.01,0.38275,58.32,0
67.7,66.0,2.77,19.1,0.235,70.47,0.31979,69.1,1
97.88,56.73,3.59,28.4,0.1699999999999999,72.64,0.22037,77.52,1
78.04,68.11,2.96,24.7,0.31,71.60499999999999,0.268695,68.48,1
96.4,59.4,2.75,29.8,0.219,70.06,0.2260199999999999,76.28,1
91.45,65.4,2.63,20.4,0.5820000000000001,66.19,0.2394299999999999,65.96,1
87.01,75.56,3.39,25.7,0.635,76.15,0.1968299999999999,74.35,1
92.07,65.38,2.37,17.8,0.515,57.105,0.264265,62.8,1
80.38,61.19,2.85,18.2,0.607,67.125,0.293535,68.14,1
91.81,58.03,3.17,27.3,0.5509999999999999,60.015,0.2786249999999999,66.43,1
68.24,60.61,2.59,16.0,0.367,55.26,0.37943,57.27,0
73.3,59.37,2.65,24.3,0.285,65.93,0.3309,67.08,1
98.37,74.2,3.41,27.0,0.8019999999999999,77.265,0.1521249999999999,79.5,1
96.04,53.93,2.81,15.6,0.404,60.905,0.271335,62.5,1
99.95,65.93,2.98,27.2,0.325,68.28999999999999,0.1975399999999999,71.6,1
95.14,66.26,3.1,23.8,0.2009999999999999,73.745,0.1994249999999999,68.32,1
73.22,60.62,2.49,24.3,0.625,63.03,0.33617,61.05,1
77.51,55.9,3.28,20.2,0.347,64.62,0.3284,65.97,1
82.35,75.69,3.1,27.6,0.1709999999999999,75.13,0.21814,80.98,1
71.01,79.48,3.21,17.9,0.348,61.22,0.2938599999999999,66.54,1
89.94,49.14,2.12,23.0,0.179,46.865,0.3522249999999999,60.74,1
66.9,60.95,2.77,19.9,0.562,65.575,0.3528249999999999,59.71,0
72.17,55.63,3.6,16.5,0.628,69.58,0.3356899999999999,64.63,1
93.69,67.22,2.82,15.4,0.458,55.17,0.25807,64.66,1
69.13,65.59,3.28,19.7,0.111,64.025,0.334635,67.97,1
77.48,82.9,3.9,19.7,0.45,78.445,0.2060449999999999,75.8,1
66.0,43.62,2.4,15.8,0.6639999999999999,47.1,0.46384,53.21,0
65.96,62.99,3.87,25.1,0.649,74.505,0.323675,70.36,1
80.23,77.47,3.69,19.7,0.688,69.5,0.23817,71.79,1
70.59,38.3,2.63,23.6,0.26,47.495,0.460255,49.39,0
84.53,77.39,3.44,22.3,0.764,81.14,0.1862899999999999,71.05,1
94.94,71.45,3.39,24.0,0.99,76.47,0.17648,72.47,1
88.59,65.52,2.33,19.4,0.617,61.290000000000006,0.2652099999999999,67.97,1
99.7,66.51,2.75,17.2,0.4269999999999999,68.66999999999999,0.19566,68.72,1
75.38,72.58,3.44,29.6,0.8210000000000001,69.3,0.2728400000000001,70.53,1
66.88,89.82,3.72,31.0,0.511,89.280625,0.195178125,81.36,1
94.6,64.77,3.13,17.0,0.356,64.265,0.234495,64.73,1
75.24,64.29,2.96,19.8,0.9,62.775000000000006,0.317845,64.74,1
89.18,47.68,2.83,24.3,0.772,50.645,0.3483049999999999,53.74,0
92.49,49.81,2.07,16.8,0.602,48.285,0.335755,52.91,0
84.45,72.79,3.36,21.0,0.65,75.5,0.2173299999999999,70.87,1
70.92,62.33,2.45,19.9,0.979,61.255,0.345565,62.63,1
69.78,64.31,3.46,20.0,0.7190000000000001,59.58,0.34921,58.82,0
76.49,59.68,2.59,20.1,0.857,48.4,0.3698,50.31,0
71.53,66.24,3.17,16.8,0.736,65.5,0.31866,63.48,1
98.68,57.54,3.19,24.9,0.3419999999999999,70.295,0.2217749999999999,70.37,1
71.12,69.45,3.15,24.0,0.682,60.65,0.32522,64.35,1
72.75,51.2,2.5,18.4,0.29,52.575,0.397675,54.83,0
82.71,33.71125000000001,2.0,20.7,0.347,40.77,0.44571625,51.78,0
83.93,48.95,3.39,24.9,0.262,71.36000000000001,0.3033499999999999,67.63,1
82.12,71.82,3.09,26.2,0.444,69.08,0.2488199999999999,70.68,1
68.18,73.36,3.67,28.5,0.605,70.76,0.2949199999999999,69.36,1
97.92,64.52,2.38,15.9,0.583,53.765,0.253465,63.7,1
71.25,54.43,2.99,20.0,0.4679999999999999,62.98,0.36277,62.51,1
78.73,59.9,2.26,24.1,0.141,58.795,0.328995,65.26,1
75.74,59.77,2.82,21.7,0.299,60.915,0.3349850000000001,62.15,1
65.3,83.82,4.0,31.0,0.134,88.57625,0.22161125,75.74,1
99.03,38.26,2.18,13.1,0.187,54.59,0.32533,57.15,0
77.38,67.28,2.89,31.1,0.76,72.20500000000001,0.2720249999999999,70.16,1
83.07,83.24,2.86,21.9,0.484,69.18,0.21046,74.11,1
87.23,72.74,2.94,22.3,0.942,72.805,0.2144449999999999,73.25,1
94.34,63.96,3.22,23.5,0.223,62.445,0.2434249999999999,69.86,1
72.08,42.78,2.43,17.9,0.5940000000000001,43.855,0.4517749999999999,48.62,0
98.23,65.27,3.64,22.1,0.212,65.015,0.216225,63.15,1
72.7,71.67,3.23,19.4,0.247,74.28,0.27135,71.9,1
86.82,57.08,3.05,20.6,0.101,67.255,0.279715,70.28,1
88.1,62.64,3.25,23.4,0.666,68.715,0.253535,66.4,1
93.08,61.4,3.18,18.5,0.284,66.48,0.24404,70.73,1
93.06,71.6,3.13,21.0,0.736,65.385,0.216805,69.58,1
79.79,82.6,4.0,20.5,0.554,74.08,0.2108,71.15,1
68.01,65.41,2.53,19.2,0.329,57.665,0.358735,59.13,0
70.91,54.96,2.73,24.5,0.7230000000000001,60.92,0.36872,64.01,1
80.6,57.43,2.44,18.1,0.985,51.25,0.35156,60.08,1
71.34,91.88,3.81,26.5,0.833,77.805,0.2055849999999999,78.54,1
73.83,50.74,2.45,13.3,0.651,46.495000000000005,0.412975,55.25,0
81.37,66.67,3.22,30.5,0.779,63.4,0.2843099999999999,60.22,1
70.02,86.14,3.72,25.2,0.976,86.75999999999999,0.20122,73.86,1
92.3,72.22,3.9,30.6,0.252,70.235,0.2034349999999999,74.97,1
70.52,82.55,3.32,19.0,0.186,71.63499999999999,0.255365,67.09,1
99.85,60.86,2.84,16.7,0.897,62.895,0.229335,62.89,1
97.15,64.55,2.33,19.5,0.762,54.225,0.2550749999999999,65.57,1
68.38,42.66,2.15,24.9,0.151,47.395,0.456315,50.72,0
85.68,90.04,3.51,22.4,0.8800000000000001,81.395,0.1429749999999999,77.42,1
84.35,48.65,2.0,25.3,0.6719999999999999,45.59,0.37988,52.29,0
90.14,67.21,2.7,24.5,0.587,60.885000000000005,0.255155,73.18,1
77.85,72.16,3.25,28.2,0.843,69.87,0.26251,67.36,1
98.7,53.64,2.2,16.8,0.762,59.845,0.264745,65.25,1
67.27,65.91,3.49,26.9,0.4009999999999999,68.15,0.32874,65.13,1
80.54,64.31,3.46,29.3,0.673,69.83500000000001,0.2754049999999999,68.25,1
76.46,63.83,2.66,22.0,0.256,70.66499999999999,0.290675,62.68,1
86.6,82.26,3.55,27.3,0.1709999999999999,86.34,0.1478,87.59,1
77.58,69.12,3.07,28.2,0.671,60.785,0.299965,68.32,1
92.89,52.14,2.66,19.3,0.243,47.825,0.3285449999999999,59.87,0
74.53,61.66,3.14,22.8,0.3279999999999999,66.41499999999999,0.317655,68.16,1
70.46,64.26,3.33,18.8,0.2339999999999999,69.025,0.3183049999999999,71.81,1
71.64,67.81,3.09,25.8,0.583,65.985,0.312055,65.71,1
74.01,66.72,3.12,27.7,0.959,64.285,0.310945,64.08,1
76.24,44.96,2.33,18.5,0.99,48.510000000000005,0.41463,51.04,0
96.66,65.58,2.38,21.3,0.262,56.91,0.24589,71.21,1
80.37,64.86,3.12,24.5,0.783,61.33,0.29995,67.79,1
66.95,64.96,4.0,20.9,0.6719999999999999,74.685,0.313265,69.83,1
87.16,74.66,2.69,26.2,0.192,76.285,0.198525,77.52,1
94.76,58.01,2.86,26.6,0.546,62.400000000000006,0.2597299999999999,63.28,1
82.31,65.14,3.24,24.7,0.523,70.86500000000001,0.2627449999999999,77.68,1
81.84,63.74,2.83,23.4,0.798,61.335,0.2974149999999999,64.65,1
92.27,86.98,4.0,32.3,0.5269999999999999,78.53,0.13439,78.87,1
69.79,47.25,2.96,19.6,0.256,58.03,0.405,59.5,0
84.45,75.92,3.67,31.2,0.625,76.33,0.20545,77.36,1
82.42,63.13,3.22,17.8,0.635,65.16,0.28545,65.65,1
80.71,51.26,2.64,25.7,0.8099999999999999,56.53,0.35379,56.57,0
72.29,74.78,3.33,25.2,0.404,69.35,0.27845,71.59,1
88.74,76.54,3.47,30.4,0.915,73.29499999999999,0.195535,68.71,1
71.06,56.54,2.46,16.4,0.345,60.215,0.3654949999999999,57.38,0
99.45,76.12,3.29,23.0,0.327,68.36,0.1687599999999999,76.37,1
83.16,62.27,2.54,16.7,0.997,62.905,0.291835,61.59,1
94.27,65.77,2.43,14.7,0.592,59.025,0.248535,61.06,1
93.61,72.82,2.88,29.0,0.197,77.64,0.17418,73.66,1
66.6,88.61,3.87,30.1,0.965,83.52,0.21721,79.25,1
66.45,54.23,2.58,20.0,0.97,54.47,0.4081,56.27,0
84.99,62.09,3.05,23.1,0.146,67.305,0.2718549999999999,70.93,1
66.33,69.5,3.18,18.9,0.515,68.89,0.31951,64.35,1
87.35,81.49,3.88,19.8,0.504,76.755,0.175865,68.95,1
68.52,47.23,2.0,22.5,0.561,47.915,0.440485,50.7,0
93.85,55.12,2.74,21.5,0.523,62.495,0.271755,65.99,1
70.52,53.33,2.97,21.4,0.103,55.03,0.3928399999999999,58.58,0
95.39,61.91,2.85,16.1,0.929,61.5,0.24821,66.63,1
76.79,88.58,4.0,24.1,0.444,82.66499999999999,0.179105,78.71,1
82.74,60.73,3.26,26.8,0.917,59.07,0.3096400000000001,63.95,1
76.68,61.53,2.8,27.0,0.696,62.615,0.3208449999999999,61.49,1
94.26,50.91,2.19,19.5,0.222,51.095,0.316945,56.46,0
90.89,56.36,2.47,20.3,0.669,56.255,0.298595,65.0,1
81.19,68.37,2.94,27.5,0.485,60.655,0.288165,65.97,1
74.23,66.76,2.95,30.2,0.587,70.63499999999999,0.2908949999999999,76.69,1
97.27,87.75,3.2,20.6,0.731,82.745,0.099435,85.7,1
85.3,70.01,3.05,29.2,0.593,77.525,0.2161949999999999,73.39,1
97.07,65.96,2.55,18.9,0.212,61.58,0.2291,63.9,1
84.89,76.07,2.83,22.3,0.729,68.445,0.226895,67.56,1
67.78,53.52,2.0,21.0,0.528,54.835,0.403815,58.79,0
89.35,84.96,3.19,22.6,0.384,73.445,0.167385,76.9,1
66.98,58.54,2.95,24.0,0.769,63.925,0.364685,61.71,1
86.41,62.22,3.09,18.6,0.897,64.25,0.27495,60.25,1
71.96,65.38,2.28,21.3,0.379,58.69,0.33995,63.6,1
93.34,68.47,2.66,18.5,0.644,71.975,0.205305,70.91,1
74.84,53.02,2.34,19.6,0.105,57.76,0.3682999999999999,59.23,0
95.78,75.58,3.04,28.3,0.8150000000000001,67.705,0.187025,73.68,1
75.0,48.28,2.17,26.7,0.206,63.865,0.3635649999999999,68.15,1
81.76,60.04,2.9,16.0,0.561,66.81,0.2924099999999999,58.02,0
78.43,57.78,2.1,14.2,0.967,52.735,0.3547349999999999,48.34,0
86.4,59.95,2.34,15.7,0.238,59.45,0.2961999999999999,63.22,1
93.75,67.73,3.16,29.5,0.445,72.82499999999999,0.203335,76.3,1
90.74,67.24,3.45,21.4,0.615,74.31,0.21239,66.53,1
70.48,50.83,2.34,19.7,0.5690000000000001,55.475,0.399165,62.4,1
84.57,48.75,2.8,16.0,0.502,53.825,0.353995,55.74,0
69.27,57.87,3.26,27.6,0.371,65.91,0.35158,65.72,1
96.7,51.04,2.33,23.5,0.104,47.535,0.317475,62.72,1
88.06,38.35,2.53,14.9,0.4019999999999999,46.57,0.3929999999999999,52.79,0
74.88,57.64,2.73,27.5,0.477,63.495,0.337075,63.33,1
84.73,69.21,3.6,27.4,0.222,75.60499999999999,0.226635,73.77,1
74.89,48.5,2.22,21.6,0.903,43.43,0.42465,50.77,0
80.1,66.94,3.79,31.7,0.8320000000000001,76.28999999999999,0.24991,69.11,1
75.32,51.65,2.93,18.2,0.444,49.52,0.39521,50.84,0
81.6,57.05,2.32,22.9,0.259,58.3,0.32755,66.72,1
89.15,59.13,2.65,22.8,0.996,59.69500000000001,0.2869249999999999,63.26,1
92.29,62.82,2.56,25.5,0.471,65.59,0.2456099999999999,67.51,1
87.4,55.47,2.29,25.8,0.8560000000000001,57.8,0.31059,59.35,0
96.83,70.29,2.81,24.0,0.178,75.405,0.175595,72.6,1
92.94,38.32,2.35,21.9,0.534,60.435,0.3319749999999999,60.34,1
65.69,63.9,2.82,26.3,0.15,63.88,0.3539,62.63,1
86.19,76.15,3.11,24.3,0.726,67.66,0.22381,69.24,1
98.41,60.8,2.36,17.9,0.283,68.64500000000001,0.2180249999999999,66.54,1
77.29,71.38,3.11,17.8,0.446,70.46000000000001,0.2653199999999999,65.98,1
79.24,61.94,3.33,19.9,0.418,60.025000000000006,0.317145,65.49,1
95.45,64.22,2.53,21.9,0.404,68.045,0.2214049999999999,65.53,1
99.19,74.34,3.35,26.3,0.374,82.12,0.1338599999999999,82.89,1
86.32,65.93,2.7,16.6,0.265,57.18,0.28539,64.57,1
77.6,72.48,3.45,18.2,0.252,69.96000000000001,0.26228,70.23,1
66.79,72.63,3.67,20.5,0.8939999999999999,73.0,0.29595,71.47,1
76.83,64.36,3.59,19.9,0.238,66.08,0.30136,68.71,1
98.76,59.31,2.94,25.1,0.709,60.47,0.2456199999999999,65.57,1
76.45,77.26,3.14,17.3,0.945,73.345,0.242385,67.71,1
78.61,41.67,2.15,14.8,0.462,37.955625,0.446683125,50.27,0
74.82,73.22,2.92,22.7,0.31,72.37,0.26395,70.26,1
71.76,63.18,2.88,28.7,0.479,69.005,0.316405,67.24,1
71.71,69.7,3.02,16.1,0.453,56.815,0.333615,58.42,0
79.61,59.62,2.39,22.1,0.372,62.265,0.315905,58.92,0
81.31,79.94,3.17,20.3,0.292,66.875,0.234315,73.36,1
70.26,85.98,3.43,25.2,0.428,75.065,0.235825,77.39,1
65.19,55.0,2.62,16.2,0.771,48.75,0.42799,57.46,0
90.38,76.74,3.22,21.2,0.1709999999999999,78.385,0.173105,76.56,1
85.88,61.56,3.32,19.7,0.619,62.115,0.285455,63.72,1
72.5,55.64,2.97,20.0,0.321,66.745,0.3428449999999999,62.11,1
70.37,63.44,2.24,19.0,0.912,64.775,0.333875,61.55,1
75.56,74.17,3.26,21.7,0.195,57.905,0.301535,63.6,1
80.68,72.66,3.9,29.1,0.55,71.88499999999999,0.243645,72.76,1
85.22,71.9,2.31,17.9,0.994,57.965,0.269525,61.96,1
82.67,70.65,3.42,24.9,0.126,73.7,0.2362699999999999,68.53,1
67.53,60.49,2.78,21.9,0.7889999999999999,59.855,0.368845,61.39,1
88.63,52.42,3.0,22.5,0.477,65.565,0.291525,69.83,1
91.51,62.66,2.7,25.9,0.3299999999999999,60.805,0.263565,72.52,1
86.16,61.89,3.52,20.1,0.15,77.61500000000001,0.236845,70.99,1
77.49,58.83,3.17,28.6,0.153,68.68,0.3075099999999999,62.35,1
98.22,39.46,2.35,19.9,0.58,44.81,0.3543099999999999,49.89,0
71.84,79.31,3.52,31.2,0.197,75.715,0.2475649999999999,76.84,1
69.51,43.18,2.79,16.3,0.509,51.44,0.4380999999999999,56.43,0
92.62,53.46,2.77,14.9,0.659,54.785,0.304785,56.43,0
90.01,80.65,3.53,22.8,0.8390000000000001,73.105,0.1786949999999999,76.39,1
72.19,60.4,3.03,28.3,0.304,61.44,0.34572,61.6,1
65.67,69.88,3.64,24.6,0.8160000000000001,74.58500000000001,0.303925,70.91,1
